#####################################################################
# Alchemist log file - simulation started at: 2025-04-20T15:23+0000 #
#####################################################################
#
# seed = 2.0, areas = 5, sparsity = 0.3, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.29 2.29 2.29 0.00 2.7434931993484497 2.7434931993484497 2.7434931993484497 0.0 0.609375 0.609375 0.609375 0.0
1.1 56.0 0.4776881063840593 0.0 2.0785507100751195 2.458145142672051 0.7290108329170828 0.693 2.32 2.09 0.0521 1.3930987119674683 3.5864800214767456 2.4268810568111285 0.3240493381289141 0.5546875 0.9140625 0.7220927788729128 0.00618322805738933
2.1 31.0 0.6537570846035791 0.0 0.7939349062698003 1.403953711546437 0.8114175754800754 0.537 1.05 0.803 0.0207 0.7878547608852386 2.1118577122688293 1.399513980107648 0.12814711388869138 0.6796875 0.8984375 0.8069721851808905 0.002356446477097622
3.1 16.0 0.9357034270963733 0.0 0.494449488105258 1.1312791952240386 0.8376412649850151 0.255 0.686 0.504 0.0132 0.5775429308414459 1.8647000789642334 1.13197296751397 0.09667316693222497 0.734375 0.921875 0.8333973504174397 0.0020559358946387416
4.1 19.0 1.0113321918813487 0.0 0.4753157532858722 1.0818384826358645 0.8439252587690087 0.202 0.707 0.486 0.0174 0.5305424928665161 1.7752557694911957 1.0830941492957729 0.09922575028361182 0.7265625 0.9296875 0.8392549136131725 0.0021490790882071286
5.1 14.0 1.1843183274379725 0.0 0.36546783521949344 0.9908524548009042 0.8529584131146631 0.143 0.531 0.374 0.0107 0.4722420424222946 1.7300719916820526 0.9911638237535954 0.08811023564271693 0.75 0.9296875 0.8490187268089053 0.0017114471025711723
6.1 7.0 1.3749529058197016 0.0 0.30155902918120436 0.9517932255874266 0.8599183802308803 0.110 0.443 0.309 0.00802 0.43872305750846863 1.7112820446491241 0.9516249032957214 0.08719502952195493 0.7421875 0.9375 0.8563873347634509 0.0018140259433461594
7.1 13.0 1.019450117743747 0.0 0.361156667884175 0.9455555758979148 0.8611247259684761 0.142 0.534 0.369 0.0102 0.39713558554649353 1.7097387313842773 0.9459754042327404 0.08540067633940412 0.765625 0.9375 0.8575034061920223 0.0016622880846508409
8.1 10.0 1.233778579527642 0.0 0.29483046155611586 0.9132990859178476 0.8690167471417471 0.106 0.438 0.301 0.00795 0.394619882106781 1.7208673357963562 0.9125913671616998 0.08500347204687424 0.78125 0.9375 0.8659880855751392 0.001476053393161576
9.1 11.0 1.421534384186835 0.0 0.24927280078940725 0.9032244362925329 0.8669196255133755 0.0829 0.381 0.255 0.00635 0.3902430683374405 1.7427725493907928 0.9023595223469394 0.08713283378293123 0.765625 0.9375 0.8640114071196661 0.0015606552237562008
10.1 11.0 0.8708994273972547 0.0 0.31954465170933427 0.8775426451832582 0.869917408979909 0.131 0.490 0.327 0.00865 0.3752511888742447 1.6287017166614532 0.8775208847863334 0.08280271365604648 0.7578125 0.953125 0.8665207560296846 0.0016312384527959899
11.1 10.0 1.0896652611329587 0.0 0.26251637484271223 0.8637647044987482 0.874596583971584 0.0997 0.401 0.269 0.00636 0.3724697083234787 1.6252740323543549 0.8629957179405859 0.08212378726715966 0.7734375 0.953125 0.8716807745825603 0.0015319294394346907
12.1 8.0 1.3050234440872495 0.0 0.2240256359749416 0.8644128052597372 0.8765073468198468 0.0789 0.347 0.230 0.00537 0.3679625242948532 1.6437978744506836 0.8628472954566989 0.08419018823994276 0.7734375 0.9453125 0.8739817660018553 0.0014120517282867218
13.1 8.0 0.9632866375605638 0.0 0.2783838127692009 0.8382626579885664 0.8795238615551115 0.115 0.443 0.285 0.00641 0.33415599167346954 1.6226560473442078 0.8373657667211124 0.0817770767732908 0.78125 0.953125 0.8763987128942486 0.0015189795310011824
14.1 9.0 1.181714139222596 0.0 0.22957923333694055 0.8370602828277139 0.8812260656010655 0.0875 0.375 0.236 0.00502 0.3393279165029526 1.6226560473442078 0.8352463977145297 0.08219155717859865 0.7734375 0.9609375 0.8785837488404453 0.001460197485445843
15.1 8.0 1.348899947833454 0.0 0.19603336391944365 0.8433279572657018 0.8800113948551447 0.0695 0.331 0.201 0.00420 0.34148938953876495 1.6444522440433502 0.8415456438171012 0.08568936980820094 0.765625 0.953125 0.8775618912337663 0.001348113112916912
16.1 8.0 0.8763869427376919 0.0 0.2602584967656064 0.811703871745806 0.8861411158286158 0.103 0.435 0.268 0.00802 0.30288729071617126 1.6483717858791351 0.8101372348942928 0.0861551527380303 0.796875 0.953125 0.8831168831168831 0.0014196893950574213
17.1 8.0 1.0985541241668362 0.0 0.2115075756521838 0.8170208171286241 0.8845232024919525 0.0781 0.365 0.218 0.00571 0.31178638339042664 1.6300964057445526 0.8145007363387518 0.08649125487058412 0.796875 0.953125 0.8820950255102041 0.0012458542089406736
18.1 7.0 1.3123491218625567 0.0 0.17924175538906767 0.8260691297695724 0.8848106754356755 0.0619 0.320 0.185 0.00448 0.321485236287117 1.6387605965137482 0.8235500430954354 0.09111531167241842 0.8046875 0.953125 0.8823504899118738 0.0011868537996600793
19.1 7.0 0.9554848146266248 0.0 0.24321455079306364 0.7973936728356561 0.8899861423298923 0.0934 0.398 0.250 0.00665 0.28681230545043945 1.782652884721756 0.7935915907312717 0.09677355439371663 0.7890625 0.953125 0.8874652133580705 0.0015186099507387763
20.1 7.0 1.1783732199573944 0.0 0.1952345450788176 0.8053786329912656 0.8899760829448329 0.0692 0.341 0.201 0.00505 0.2948419451713562 1.7417190968990326 0.8009827384459121 0.09548526943733197 0.796875 0.9609375 0.8877206777597403 0.0013349911251912417
21.1 7.0 1.373495693610089 0.0 0.16424126235322514 0.8165877059239344 0.888025255994006 0.0545 0.338 0.170 0.00434 0.3104054778814316 1.733316332101822 0.8120678708489452 0.09954288691946131 0.7890625 0.953125 0.8859541685992579 0.0012290939365580836
22.1 7.0 0.8679601006239623 0.0 0.22424199735118036 0.7723391004746147 0.8921508179320681 0.0841 0.385 0.231 0.00542 0.2779476195573807 1.6441241800785065 0.7683265460655093 0.0931826100337331 0.8046875 0.953125 0.889603142393321 0.0013516624551237263
23.1 6.0 1.121312377801917 0.0 0.17959571857006598 0.7855529239531269 0.8932915175102675 0.0607 0.326 0.186 0.00426 0.28641994297504425 1.6535127460956573 0.781087758817843 0.0950367193747535 0.8046875 0.9609375 0.891253696080705 0.001253279447944609
24.1 6.0 1.3118304354284536 0.0 0.15081980021459312 0.7978228755779081 0.8928359834609834 0.0477 0.284 0.156 0.00336 0.2990061491727829 1.6688072383403778 0.7932901683130436 0.09931286315418503 0.8046875 0.953125 0.8909982316790352 0.0011984329462107269
25.1 6.0 0.8038134747859141 0.0 0.21608500708017947 0.7540637708288184 0.894895815989566 0.0773 0.364 0.221 0.00516 0.26930714398622513 1.6351853609085083 0.7500644512474537 0.094006186794668 0.8046875 0.953125 0.8926016784554731 0.001297485065593689
26.1 6.0 1.0428537971663587 0.0 0.16967865249134143 0.7675062939220308 0.8962571282883782 0.0544 0.308 0.175 0.00389 0.2781371474266052 1.644024908542633 0.7630203911768538 0.09499156044525403 0.796875 0.9609375 0.8941815717764379 0.0012002197866975027
27.1 6.0 1.2336841203862003 0.0 0.14198997619998308 0.782768214403928 0.8939336704961706 0.0419 0.269 0.147 0.00338 0.29389242827892303 1.6706572771072388 0.7784968909940548 0.10051439671146521 0.8046875 0.953125 0.8921143031076066 0.001131672451042525
28.1 6.0 0.6623621498970096 0.0 0.21184927460146413 0.7392236386335957 0.8955510635198136 0.0709 0.348 0.218 0.00437 0.260437548160553 1.5964890718460083 0.736647190659174 0.08717473612174435 0.8125 0.9609375 0.8930437586966605 0.0012999777136042787
29.1 6.0 0.9171171980745942 0.0 0.16400081230672997 0.7525763988392323 0.8965482434232435 0.0489 0.291 0.170 0.00326 0.27139202505350113 1.6194646656513214 0.7494577416884047 0.08836152482202114 0.8125 0.9609375 0.894205125231911 0.0010864307278820764
30.1 6.0 1.1247792827128993 0.0 0.13640156687875699 0.7660428963418819 0.8961308656621156 0.0370 0.252 0.141 0.00263 0.2862827032804489 1.6498485803604126 0.7630712423207504 0.09354527020323723 0.8046875 0.9609375 0.8938101519016698 0.0010760783494284298
31.1 6.0 0.7633438667968264 0.0 0.20599202620856666 0.7199506240056323 0.8977470446220446 0.0645 0.336 0.212 0.00384 0.2576136961579323 1.5998566448688507 0.716441500665886 0.08350532123049335 0.8203125 0.9609375 0.8955549194109462 0.001195078364272604
32.1 5.0 0.9672954469125269 0.0 0.15684676592948005 0.7326679245593519 0.8989611950549451 0.0433 0.280 0.162 0.00277 0.2661593109369278 1.6297875940799713 0.7289623850956559 0.08417018439747306 0.8203125 0.9609375 0.896529670106679 0.0011295444466892235
33.1 5.0 1.1629846893840603 0.0 0.12776322481745458 0.7476624898830005 0.8979308885558887 0.0319 0.241 0.133 0.00223 0.28539349138736725 1.6678910553455353 0.7437208506411739 0.09091312229616962 0.8125 0.9609375 0.8957415352504638 0.00112329500876032
34.1 5.0 0.6967740961169281 0.0 0.19389189404116075 0.7071405876483713 0.8996978715728716 0.0591 0.363 0.199 0.00448 0.2538664788007736 1.6725547015666962 0.7019265001373631 0.08922327222114843 0.8203125 0.96875 0.8976711067949907 0.0013007032374676964
35.1 5.0 0.9433164858694993 0.0 0.14710830894322527 0.722760758213124 0.9019143183205683 0.0390 0.286 0.152 0.00307 0.2666652202606201 1.6857492923736572 0.7171993495098181 0.09001179631600947 0.8203125 0.9609375 0.8997148220083488 0.0011671552411940149
36.1 5.0 1.1553541676276846 0.0 0.11956769764476649 0.739269778421067 0.9020205488955488 0.0281 0.241 0.124 0.00241 0.2825838476419449 1.7115280330181122 0.7337917375511356 0.09593247100891407 0.8125 0.9609375 0.8997601171150278 0.0010949605264322004
37.1 5.0 0.6004114174908334 0.0 0.1862149581742292 0.6934564659250194 0.9027775176212675 0.0541 0.360 0.192 0.00458 0.2507484406232834 1.6643292009830475 0.6884077213970679 0.08655342401018354 0.8125 0.9765625 0.9004123666512059 0.0013930180506486868
38.1 5.0 0.845032332937485 0.0 0.13917294737720534 0.706613260115413 0.9017469509657008 0.0344 0.282 0.145 0.00304 0.26285719871520996 1.6844617128372192 0.7015579602281962 0.08658748037229932 0.8046875 0.9609375 0.8990861259276438 0.001348142097507018
39.1 5.0 1.0597917995054325 0.0 0.11223806000010195 0.7247565917926275 0.9012022699522699 0.0242 0.245 0.117 0.00263 0.2804260104894638 1.7115318775177002 0.7194854062316673 0.09293209275846888 0.8046875 0.9609375 0.8989248753478665 0.0012795992739826497
40.1 5.0 0.5684401137518001 0.0 0.17961007335079124 0.6834552802925355 0.9035667457542458 0.0489 0.332 0.185 0.00419 0.23405835032463074 1.676311433315277 0.6779423215027366 0.08672663668870938 0.8125 0.9765625 0.9014360360621522 0.0013655134226706282
#####################################################################
# End of data export. Simulation finished at: 2025-04-20T15:53+0000 #
#####################################################################
