#####################################################################
# Alchemist log file - simulation started at: 2025-04-19T22:22+0000 #
#####################################################################
#
# seed = 0.0, areas = 3, sparsity = 0.5, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.45 2.45 2.45 0.00 3.4966577291488647 3.4966577291488647 3.4966577291488647 0.0 0.5772357723577236 0.5772357723577236 0.5772357723577236 0.0
1.1 56.0 0.43303090809947914 0.0 2.3499039245631406 4.187960043135616 0.5873471954144002 1.17 2.49 2.37 0.0314 2.495226562023163 4.9059364795684814 4.095739025090422 0.3303236730019335 0.3983739837398374 0.7553956834532374 0.5753045647106009 0.00855281222616395
2.1 55.0 0.728613888223966 0.0 1.312695612717006 2.810648567146725 0.69884945701975 1.03 1.56 1.34 0.0238 1.892323076725006 3.3384796380996704 2.7715634927153587 0.08010934660207124 0.5284552845528455 0.7985611510791367 0.6914934950993908 0.003286662310211384
3.1 30.0 1.0279475475351016 0.0 0.8915329009156535 2.2897174900604615 0.721452106607397 0.758 1.12 0.915 0.0178 1.846399962902069 2.7449646592140198 2.2575679293700626 0.0662270990103342 0.5772357723577236 0.8201438848920863 0.7152225954428095 0.0025998858030731875
4.1 14.0 1.2108233463433054 0.0 0.7502166485172456 2.0863446705043316 0.736248805833382 0.586 0.994 0.764 0.0113 1.6246567070484161 2.662619411945343 2.0495922959276607 0.08421895431719822 0.6178861788617886 0.8273381294964028 0.7310994410046875 0.0018154719971002012
5.1 25.0 1.4691630014114911 0.0 0.612953486541907 1.9544114189015493 0.7471364371917101 0.487 0.803 0.625 0.00705 1.5116723775863647 2.5566476583480835 1.9183070840580123 0.08507609227921165 0.6422764227642277 0.8345323741007195 0.7424642167798862 0.0017685721313265184
6.1 18.0 1.7126285129537184 0.0 0.5260301872104821 1.8780671084920566 0.7553611582278892 0.411 0.681 0.536 0.00486 1.4344563484191895 2.5410972833633423 1.8430320492812566 0.09063424009490943 0.6666666666666666 0.841726618705036 0.7513045312878617 0.0016682208843726211
7.1 17.0 1.3711647341648738 0.0 0.5824902497525155 1.8353423635578816 0.7637276357775568 0.446 0.841 0.594 0.00997 1.3300872445106506 2.411987543106079 1.8018598019012384 0.08133595915670326 0.6666666666666666 0.841726618705036 0.759492057921607 0.0017328065075472667
8.1 20.0 1.6084641338222558 0.0 0.5025533949482013 1.7961213011294603 0.7698089495882968 0.387 0.710 0.513 0.00699 1.2994461357593536 2.4533974528312683 1.762970682233572 0.08814185821902695 0.6910569105691057 0.8633093525179856 0.7657692661202049 0.0019482448889429813
9.1 11.0 1.8349503779576883 0.0 0.44602901495441244 1.774450427749091 0.7715335861392187 0.340 0.677 0.456 0.00609 1.290749967098236 2.5192475616931915 1.7418400788945811 0.09571674172133407 0.6991869918699187 0.8561151079136691 0.7673443127031476 0.0019021616836498092
