#####################################################################
# Alchemist log file - simulation started at: 2025-04-19T22:50+0000 #
#####################################################################
#
# seed = 0.0, areas = 3, sparsity = 0.7, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.48 2.48 2.48 0.00 3.632728099822998 3.632728099822998 3.632728099822998 0.0 0.4959349593495935 0.4959349593495935 0.4959349593495935 0.0
1.1 56.0 0.4241946941862504 0.0 2.42265339544112 4.412959429538913 0.5551404404931339 1.50 2.51 2.43 0.0175 3.00998455286026 5.101843476295471 4.30449280249221 0.3970809281226207 0.2926829268292683 0.7410071942446043 0.5386492199968248 0.011360623769551112
2.1 56.0 0.6348302728599973 0.0 1.613261162544842 3.1915889005694122 0.6777866324826318 1.31 1.86 1.64 0.0256 2.2199257612228394 3.6701254844665527 3.147481989647661 0.08343564668953228 0.5203252032520326 0.8057553956834532 0.6694229981868164 0.004146601586513638
3.1 38.0 0.891059989730517 0.0 1.1286385314608063 2.5652762171294956 0.7101067113788644 0.974 1.38 1.16 0.0235 2.1354435682296753 3.0036835074424744 2.534713849425316 0.05822956556295541 0.5609756097560976 0.8201438848920863 0.7026911571787866 0.00297535036314964
4.1 20.0 1.1165916100144386 0.0 0.9099895065753824 2.2793016853845782 0.7253859514014804 0.749 1.12 0.930 0.0154 1.839001476764679 2.8710837364196777 2.248134429433516 0.06652003067966296 0.5853658536585366 0.8273381294964028 0.7185460690680905 0.002965109987537617
5.1 17.0 1.341174872385131 0.0 0.7540503003186098 2.1021858813862004 0.7366614838210732 0.615 0.946 0.772 0.0113 1.6511555910110474 2.665758967399597 2.0711878782936504 0.07017874319861594 0.6097560975609756 0.8345323741007195 0.7315015583352134 0.0021722766018902728
6.1 23.0 1.5524392682645056 0.0 0.6568642440424473 1.9932491346779797 0.7468634848218985 0.530 0.831 0.672 0.00838 1.5381941497325897 2.5970431566238403 1.962329416934933 0.07638432694037163 0.6260162601626016 0.841726618705036 0.7412139974431604 0.0022490311609876814
7.1 19.0 1.2871947776940134 0.0 0.6810285957806088 1.953607349966963 0.7531726651199365 0.513 0.935 0.695 0.0106 1.4785658717155457 2.557616651058197 1.9198153811906065 0.0810163294215949 0.6260162601626016 0.8345323741007195 0.7479768798201857 0.0021333005470260953
8.1 17.0 1.4918297876914342 0.0 0.6058655115344597 1.8918158664471572 0.7590630747434571 0.463 0.841 0.619 0.00869 1.4070627391338348 2.5635765194892883 1.858346365392208 0.08579040241413635 0.6666666666666666 0.841726618705036 0.7537517024707759 0.002017939293812107
9.1 18.0 1.7046333534850016 0.0 0.5495109594237335 1.8481798310660655 0.763380758807588 0.423 0.766 0.562 0.00733 1.3587912619113922 2.6030919551849365 1.8143426312931947 0.09180204491420617 0.6747967479674797 0.8489208633093526 0.7582752613240418 0.0018898628353489113
10.1 18.0 1.448480524122715 0.0 0.5915236451007703 1.8146247619556055 0.7686058470296934 0.420 0.799 0.603 0.00803 1.3269748985767365 2.4321112632751465 1.7807472348213196 0.08728469501882298 0.6747967479674797 0.8489208633093526 0.7643508886270775 0.001790690365426082
11.1 14.0 1.6469482322120006 0.0 0.5378256916948077 1.7834784997006257 0.7713816751476866 0.387 0.734 0.549 0.00668 1.3024050295352936 2.430098056793213 1.7500971161893435 0.08982567409858935 0.6747967479674797 0.8705035971223022 0.7670205299175294 0.0017941159709335005
12.1 18.0 1.8449323080066176 0.0 0.4930117213494938 1.7661045584827662 0.770821147959681 0.359 0.680 0.503 0.00574 1.289389282464981 2.4677266478538513 1.7328783715409892 0.0953037544614358 0.6910569105691057 0.8705035971223022 0.7666852580653247 0.001642472284570601
13.1 16.0 1.6277902233931754 0.0 0.5309737322213887 1.739119258398811 0.7769004308748123 0.312 0.751 0.541 0.00833 1.2798614501953125 2.3897348046302795 1.7070874981582165 0.08931979377425768 0.6910569105691057 0.8705035971223022 0.772767152131953 0.0016035872575629333
14.1 13.0 1.8056904025789766 0.0 0.4868513747653062 1.7265552305099037 0.77757793764988 0.312 0.694 0.496 0.00688 1.2663643062114716 2.425986111164093 1.6950954502182347 0.09296606472171388 0.7073170731707317 0.8561151079136691 0.7736382322713258 0.0015202101128431516
15.1 13.0 1.9624837475518386 0.0 0.4504258528231057 1.7197842355817556 0.7788139407173449 0.291 0.646 0.460 0.00596 1.2478523552417755 2.4788378179073334 1.688947334353413 0.09660768001262901 0.697841726618705 0.8776978417266187 0.7746492701309335 0.0017931127751559981
16.1 14.0 1.7770683280347537 0.0 0.5054291632129915 1.6932526810301676 0.7794853548055863 0.363 0.750 0.515 0.00879 1.1817880123853683 2.4042475521564484 1.6634242151464735 0.09623445113882571 0.6910569105691057 0.8633093525179856 0.7749344078743974 0.0019324030351575842
17.1 13.0 1.9413307696166964 0.0 0.46421937769089167 1.6907866208089724 0.7802367861808115 0.334 0.677 0.473 0.00699 1.1841892749071121 2.4540517926216125 1.6611536198428698 0.10136672982825562 0.6910569105691057 0.8633093525179856 0.7757720652746096 0.0018065171510150554
18.1 13.0 2.113088032489436 0.0 0.43029768258350454 1.6924193060646455 0.7819983850318118 0.308 0.621 0.439 0.00620 1.1805062592029572 2.5184836089611053 1.6627853305212088 0.10731298936130822 0.7073170731707317 0.8705035971223022 0.777330400487972 0.0018818466792542106
19.1 16.0 1.828272482677777 0.0 0.47722970910749773 1.6652661685107484 0.7870325690666978 0.345 0.722 0.488 0.00793 1.1428824216127396 2.415508657693863 1.635060238252793 0.10345150737486748 0.6991869918699187 0.8776978417266187 0.782903642243 0.0017851790120837362
20.1 12.0 1.9921857311856002 0.0 0.4389321583073103 1.664445148884422 0.7875930962547036 0.317 0.653 0.449 0.00688 1.1353355646133423 2.469860702753067 1.6345525067299604 0.10618667812280784 0.7073170731707317 0.8776978417266187 0.7832389140952046 0.001715051102778733
21.1 11.0 2.1538267753914826 0.0 0.40705311845522374 1.6694011247406404 0.7881946475340053 0.292 0.598 0.417 0.00598 1.1341420859098434 2.537461519241333 1.6395124617431844 0.11176053660488891 0.6991869918699187 0.8776978417266187 0.7839481028417684 0.0018334690028376905
22.1 12.0 2.0576866096687607 0.0 0.4560929783145655 1.6389342645804088 0.790740578269092 0.313 0.653 0.464 0.00752 1.1158610433340073 2.3517501950263977 1.6105248630046844 0.10224089275654873 0.6910569105691057 0.8776978417266187 0.7859367558218234 0.001914842737208362
23.1 12.0 2.20494816352665 0.0 0.4185074451379478 1.6413005694953933 0.7909664138607813 0.287 0.602 0.427 0.00663 1.1202107071876526 2.387103348970413 1.6134142010871853 0.10542287262169815 0.6910569105691057 0.8848920863309353 0.786227115868281 0.0018973175117469948
24.1 11.0 2.357897256190578 0.0 0.3882082486352711 1.6492037347828348 0.7921325541193062 0.266 0.558 0.396 0.00572 1.1202107071876526 2.452688694000244 1.621709585988096 0.10893687579768815 0.7154471544715447 0.8848920863309353 0.7876622047309887 0.0018567507813834964
25.1 11.0 2.2265019634117684 0.0 0.4304188817299696 1.629339401403235 0.7934445126825369 0.289 0.628 0.438 0.00798 1.1125413924455643 2.3464537262916565 1.6020118607474225 0.1035918487312507 0.7154471544715447 0.8776978417266187 0.7888351339834057 0.0017601206847381577
26.1 14.0 2.366047373610652 0.0 0.39488873059464685 1.6352112364644806 0.7931857765819864 0.265 0.573 0.403 0.00664 1.1157697886228561 2.4041807651519775 1.6084358487278223 0.10649796754434576 0.7154471544715447 0.8848920863309353 0.7889521135704677 0.0017194554013057995
27.1 10.0 2.5066455427246788 0.0 0.36738351284077875 1.6476717375011907 0.7928819545989224 0.246 0.527 0.375 0.00606 1.1202346980571747 2.4700238704681396 1.621012751811317 0.11203964346174644 0.7073170731707317 0.8848920863309353 0.7883045479992313 0.0018648623105200531
28.1 12.0 2.350255756638944 0.0 0.42346913860334706 1.6158059978236754 0.7958137554996653 0.263 0.665 0.434 0.0115 1.02512027323246 2.36935555934906 1.5905340681118625 0.10803516499657986 0.7073170731707317 0.8920863309352518 0.7916886003392408 0.0018545283046053885
29.1 15.0 2.4843380988265076 0.0 0.38787870965380633 1.62543704546988 0.7937093414699135 0.242 0.613 0.397 0.00940 1.0283600240945816 2.4039984345436096 1.6008561769766467 0.1110582719751282 0.7073170731707317 0.8992805755395683 0.7893040967922527 0.0018926725174979208
30.1 9.0 2.6193320993334055 0.0 0.35909877573053733 1.6378629919555452 0.7946106529410617 0.225 0.571 0.368 0.00811 1.0429861545562744 2.4707729816436768 1.6134947096662862 0.11558448263265628 0.7073170731707317 0.8848920863309353 0.7902702228461134 0.0018999794898054807
31.1 10.0 2.461652031271822 0.0 0.4009949796061308 1.6054943524714973 0.7970538203583475 0.243 0.586 0.410 0.0100 1.0250302404165268 2.3762806057929993 1.5799846505480153 0.11350148154627847 0.7154471544715447 0.8848920863309353 0.7930902664627879 0.0018014898659819314
32.1 12.0 2.595834833776785 0.0 0.3673938279497196 1.6145950550627377 0.7992999909015875 0.224 0.541 0.376 0.00840 1.0323533117771149 2.4412865042686462 1.5896246611539806 0.11762971309215756 0.7154471544715447 0.8848920863309353 0.7948219821355459 0.0018347259709903389
33.1 10.0 2.7254376170328922 0.0 0.33985821647716136 1.629774311867853 0.7976821794596841 0.208 0.505 0.348 0.00723 1.04750756919384 2.5162801146507263 1.604897872411779 0.12254563677243288 0.7154471544715447 0.8848920863309353 0.792806173179923 0.002013441165050559
34.1 8.0 2.5540099680009813 0.0 0.4010220436482794 1.5946885203528736 0.8002402955684231 0.225 0.716 0.414 0.0140 0.9795619547367096 2.380464047193527 1.5691860560327768 0.11590029603451298 0.7073170731707317 0.8992805755395683 0.795966710951796 0.0020299062408172964
35.1 12.0 2.682563338635696 0.0 0.3656821315763173 1.6071745458369453 0.8031270105866527 0.208 0.646 0.378 0.0117 0.9818517416715622 2.440592586994171 1.5820263408656632 0.11885156262833099 0.7073170731707317 0.8992805755395683 0.7985862181335072 0.0019241220193564183
36.1 7.0 2.8073649278117547 0.0 0.33841427032516713 1.621941251007633 0.8026773702988829 0.194 0.592 0.350 0.00984 1.001698113977909 2.508811265230179 1.5969195777018155 0.12482764556842078 0.7154471544715447 0.8920863309352518 0.7982008121725616 0.0018941163630531563
37.1 8.0 2.627707790272931 0.0 0.3898452182528908 1.5893796178408797 0.8023857336894711 0.215 0.735 0.403 0.0126 0.9635477364063263 2.3766509294509888 1.5628626556800944 0.1207367535905603 0.7317073170731707 0.8992805755395683 0.7987251313931433 0.0016848305464038948
38.1 17.0 2.752559187511603 0.0 0.3550312948840049 1.6015764192367594 0.8027553566902575 0.198 0.658 0.367 0.0104 0.9733386039733887 2.4503655433654785 1.5754828434437513 0.12405493897406178 0.7235772357723578 0.8992805755395683 0.7985580176973404 0.00180187270768928
39.1 9.0 2.876666380195982 0.0 0.32775393214197485 1.6176666065326168 0.8046708974283988 0.185 0.599 0.339 0.00911 0.998030386865139 2.525223344564438 1.5912288740011198 0.1313135330638542 0.7154471544715447 0.8920863309352518 0.8006354498282907 0.0017958413916078478
40.1 10.0 2.6214225685430894 0.0 0.3836558793619689 1.5732889199732905 0.8054613219993111 0.201 0.663 0.397 0.0135 0.9466578885912895 2.3655717074871063 1.5475598101371102 0.12093987234964264 0.7154471544715447 0.8992805755395683 0.8016517099908923 0.001849647363015534
#####################################################################
# End of data export. Simulation finished at: 2025-04-19T23:19+0000 #
#####################################################################
