#####################################################################
# Alchemist log file - simulation started at: 2025-04-20T19:19+0000 #
#####################################################################
#
# seed = 2.0, areas = 3, sparsity = 0.9, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.66 2.66 2.66 0.00 3.9887893199920654 3.9887893199920654 3.9887893199920654 0.0 0.25203252032520324 0.25203252032520324 0.25203252032520324 0.0
1.1 56.0 0.3743596840649843 0.0 2.596012811452426 5.17046163810624 0.3806227375822919 2.21 2.67 2.60 0.00504 3.884468913078308 6.221266508102417 5.002223355429513 0.8117922800272996 0.21951219512195122 0.7266187050359713 0.36931813434270006 0.010363899029335237
2.1 56.0 0.4637227352294657 0.0 2.33873438452267 4.70445484502448 0.49679484055032397 2.19 2.47 2.35 0.00896 3.5511478185653687 5.621790409088135 4.571659075362342 0.5167282243443192 0.21951219512195122 0.6762589928057554 0.48104095121115653 0.015602109232459877
3.1 56.0 0.618153197483884 0.0 2.0619320308927587 4.191467079851362 0.5964204246359011 1.88 2.22 2.08 0.0135 3.2451802492141724 5.008949279785156 4.0943580865859985 0.3121594338935867 0.3008130081300813 0.7553956834532374 0.5800328378412253 0.013315577531366871
4.1 56.0 0.8002647058003478 0.0 1.8346287081087078 3.7488658320572643 0.6558350880271393 1.61 2.04 1.86 0.0231 3.0506621599197388 4.527598261833191 3.679747074842453 0.19361874663687728 0.37398373983739835 0.7913669064748201 0.6440258942671647 0.007809188962032491
5.1 55.0 1.0111398837632604 0.0 1.6236320698495816 3.3654407618774305 0.6876969968740455 1.36 1.88 1.65 0.0338 2.7438480854034424 4.103931546211243 3.315940852676119 0.1338547087039195 0.4959349593495935 0.8057553956834532 0.6796597565153453 0.0050966104571184435
6.1 45.0 1.2335717173086271 0.0 1.43400954120551 3.053973904500405 0.6999108030648652 1.14 1.74 1.47 0.0452 2.475706100463867 3.792895793914795 3.018552953643458 0.10042205735839121 0.5528455284552846 0.8129496402877698 0.6935646604667486 0.0037375532666147253
7.1 41.0 1.4574274079253275 0.0 1.2997393824022125 2.8404437030355134 0.7083962910972036 0.985 1.61 1.34 0.0424 2.2451179027557373 3.582009434700012 2.8068080097436905 0.10285290040664012 0.5691056910569106 0.8129496402877698 0.7024833095196317 0.0031335998464139237
8.1 30.0 1.6677457694378164 0.0 1.1773130437359214 2.669198337942362 0.713578324332404 0.868 1.50 1.21 0.0449 2.0780739784240723 3.425147771835327 2.6392167285084724 0.10156113684712988 0.5609756097560976 0.8057553956834532 0.7079897057963386 0.0029026348515417645
