#####################################################################
# Alchemist log file - simulation started at: 2025-04-20T12:58+0000 #
#####################################################################
#
# seed = 2.0, areas = 9, sparsity = 0.3, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 1.80 1.80 1.80 0.00 1.0883005559444427 1.0883005559444427 1.0883005559444427 0.0 0.8604651162790697 0.8604651162790697 0.8604651162790697 0.0
1.1 56.0 0.3096192200426702 0.0 1.7889092961947124 1.278350108291632 0.8570820548018949 0.327 2.05 1.79 0.0528 0.40838493406772614 1.74028742313385 1.2609748816383737 0.06462088963138714 0.7265625 0.9418604651162791 0.8624409520348837 0.0023980818372002738
2.1 22.0 0.5213599576626294 0.0 0.4345069658308225 0.6392796398312957 0.8921827896210163 0.214 0.581 0.421 0.00767 0.3046640455722809 0.986473798751831 0.6099347303222332 0.03051579343204426 0.8125 0.9883720930232558 0.8975517805232558 0.0014716930624786829
3.1 9.0 0.7369186883723295 0.0 0.25911474379676364 0.5259627412176795 0.9074074074074076 0.153 0.374 0.248 0.00343 0.18443316966295242 0.8021329641342163 0.4995851772504725 0.023634665432256646 0.84375 0.9883720930232558 0.912109375 0.00119527266014876
4.1 9.0 0.5858714307347932 0.0 0.2640370041114727 0.5099074309346853 0.9090723020743611 0.145 0.507 0.253 0.00470 0.18443316966295242 0.8173786103725433 0.4845675420282142 0.021942880866561723 0.84375 0.9883720930232558 0.9134363320182725 0.0010199817195735137
5.1 9.0 0.7753394915733808 0.0 0.20341828549443652 0.46757873690422674 0.9165831135156475 0.118 0.314 0.194 0.00267 0.14973554015159607 0.7385790050029755 0.4417072593101434 0.022997512309958997 0.859375 0.9883720930232558 0.9211612333887044 0.0010613663553438852
6.1 9.0 0.942174905244215 0.0 0.16959001106993823 0.458194207917485 0.9165208692219351 0.0873 0.260 0.161 0.00214 0.1207599975168705 0.731340229511261 0.4335496316697182 0.02286565112288198 0.8515625 0.9883720930232558 0.9202690251245847 9.862947272079496E-4
7.1 9.0 0.5514528881988408 0.0 0.20547701814355626 0.44576937095894487 0.9212390988372091 0.115 0.310 0.197 0.00236 0.13644913583993912 0.731340229511261 0.42228938556010165 0.01963981655919306 0.8671875 1.0 0.9256287634966778 9.082433090965007E-4
8.1 9.0 0.7576131086658547 0.0 0.16768061388389363 0.4340807185335844 0.9217673341946598 0.0944 0.260 0.161 0.00179 0.12829681485891342 0.7476064562797546 0.4097452512443332 0.022880593385117595 0.859375 0.9767441860465116 0.9257650280315615 9.337478959969753E-4
