#####################################################################
# Alchemist log file - simulation started at: 2025-04-19T23:19+0000 #
#####################################################################
#
# seed = 0.0, areas = 3, sparsity = 0.9, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.59 2.59 2.59 0.00 3.9713884592056274 3.9713884592056274 3.9713884592056274 0.0 0.2601626016260163 0.2601626016260163 0.2601626016260163 0.0
1.1 56.0 0.36316730578740436 0.0 2.5638099088919937 5.071234356198046 0.37962719255489913 2.27 2.61 2.57 0.00206 3.8418418169021606 5.894620180130005 4.9106298408338 0.7284624414412861 0.15447154471544716 0.5683453237410072 0.36643228970830305 0.012137664125879377
2.1 56.0 0.45051018686758143 0.0 2.3070872148015984 4.579957633382745 0.4906623481702444 2.13 2.42 2.32 0.00498 3.3209011554718018 5.230532884597778 4.45707340325628 0.42659569666348396 0.2032520325203252 0.6690647482014388 0.4734132554583511 0.015713746870649997
3.1 56.0 0.5976772730549177 0.0 2.0222441443345613 4.034773367146651 0.5994440220181578 1.92 2.18 2.04 0.00779 3.183970093727112 4.581369161605835 3.946622576032366 0.22390442192420146 0.36585365853658536 0.7697841726618705 0.588673660374836 0.008018159703871937
4.1 56.0 0.7904515965945191 0.0 1.7912029809215004 3.5936272599630885 0.6494024292760914 1.66 2.00 1.81 0.0141 2.945842146873474 4.087854743003845 3.5302750148943494 0.1239716452130696 0.4634146341463415 0.7841726618705036 0.6396736269520968 0.005457995079419968
5.1 52.0 1.0029480730493863 0.0 1.5811511763819943 3.225202308346828 0.6788337622584858 1.43 1.83 1.61 0.0201 2.7516266107559204 3.6530489921569824 3.178796239197254 0.07579174013466557 0.5040650406504065 0.7913669064748201 0.6701269646303862 0.004535116071063234
6.1 41.0 1.2297941090332136 0.0 1.3954027801131212 2.9354972425434323 0.6926060777394344 1.18 1.67 1.42 0.0257 2.520036220550537 3.3632888793945312 2.900176899773734 0.05681936837575366 0.5040650406504065 0.7985611510791367 0.6839159334553263 0.004136922886087142
7.1 31.0 1.400769591745403 0.0 1.2738323895674613 2.7451343735059104 0.6988722030505677 1.08 1.54 1.30 0.0199 2.3390859365463257 3.2797021865844727 2.7098952531814575 0.06272642107484022 0.5203252032520326 0.8057553956834532 0.6901095848060228 0.0038255954920692094
8.1 26.0 1.6067191314780052 0.0 1.1514007731996199 2.577585645020008 0.7058897597369258 0.952 1.42 1.18 0.0200 2.1292337775230408 3.1408427953720093 2.545740951384817 0.06110743862383933 0.5284552845528455 0.8057553956834532 0.6971408935569314 0.0034792886007174763
