#####################################################################
# Alchemist log file - simulation started at: 2025-04-23T12:35+0000 #
#####################################################################
#
# seed = 2.0, areas = 9, sparsity = 0.5, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 1.89 1.89 1.89 0.00 1.2304537296295166 1.2304537296295166 1.2304537296295166 0.0 0.8488372093023255 0.8488372093023255 0.8488372093023255 0.0
1.1 56.0 0.2920030268989964 0.0 1.8233613339751007 1.365451980796125 0.8518608240022969 0.376 2.08 1.83 0.0533 0.4312402158975601 1.791598618030548 1.3537158564265286 0.05938880798648456 0.671875 0.9534883720930233 0.8570163257890365 0.0029780912880573553
2.1 22.0 0.5104294623489734 0.0 0.5069039824644848 0.6821677887145383 0.8882787826586276 0.237 0.655 0.501 0.00849 0.38944296538829803 1.0218025743961334 0.6552330545548882 0.03073496996865973 0.7890625 0.9767441860465116 0.8936487749169435 0.0017418722725143624
3.1 9.0 0.7139896222470719 0.0 0.2828186330646123 0.5435174157682023 0.9078633048018949 0.182 0.389 0.272 0.00369 0.22447466105222702 0.821502685546875 0.5174050217361322 0.024386070503707807 0.8359375 0.9883720930232558 0.9129431841777409 0.0012255342942804454
4.1 9.0 0.5783769462579562 0.0 0.2828566632051512 0.5284737712807126 0.9072453479399942 0.176 0.551 0.273 0.00501 0.22447466105222702 0.8673209846019745 0.503695369165923 0.02269819151097417 0.84375 0.9883720930232558 0.911421563538206 0.0011315345569905943
5.1 9.0 0.7644571538692638 0.0 0.217281534239255 0.4804574701429149 0.9158872110967555 0.130 0.335 0.208 0.00279 0.1653202846646309 0.7625133097171783 0.45519315531211235 0.022982724757672362 0.859375 0.9883720930232558 0.9202592919435216 0.0010517008658456793
6.1 9.0 0.944498458026368 0.0 0.18261179547333406 0.46478499600916723 0.9163038553330463 0.103 0.273 0.174 0.00223 0.14049971103668213 0.7481922507286072 0.44046954890447 0.023005118682518918 0.8515625 0.9767441860465116 0.9199900072674418 9.775198597877309E-4
7.1 9.0 0.5493130177995306 0.0 0.21622871283399625 0.45910681068989234 0.9204960926284813 0.124 0.321 0.208 0.00247 0.15544777363538742 0.7481922507286072 0.43615850410424173 0.01959876992553439 0.8671875 0.9883720930232558 0.9242401629983389 8.409227402551042E-4
8.1 9.0 0.7609809259941548 0.0 0.17945437556814878 0.4424867899973452 0.9209497469853574 0.100 0.272 0.172 0.00187 0.1379116103053093 0.758960634469986 0.4186229197574513 0.022197809145729067 0.859375 0.9767441860465116 0.9247917099252492 9.08364716640418E-4
