#####################################################################
# Alchemist log file - simulation started at: 2025-04-23T11:27+0000 #
#####################################################################
#
# seed = 1.0, areas = 3, sparsity = 0.5, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.47 2.47 2.47 0.00 3.4545594453811646 3.4545594453811646 3.4545594453811646 0.0 0.5691056910569106 0.5691056910569106 0.5691056910569106 0.0
1.1 56.0 0.45427352500458557 0.0 2.4154726662845523 4.397320172025098 0.5772231808049495 1.26 2.52 2.43 0.0276 2.557460069656372 5.346262216567993 4.285242057272366 0.48092571365314785 0.34146341463414637 0.7697841726618705 0.5659493311274325 0.008825459123447631
2.1 56.0 0.7668014582660464 0.0 1.3755579503529047 2.9489846622778306 0.6936816400538106 1.05 1.60 1.40 0.0194 2.386440396308899 3.7585500478744507 2.9013232492974828 0.14092740817746377 0.5284552845528455 0.7697841726618705 0.6873542977464718 0.0031008498279155973
3.1 31.0 1.0837461890445814 0.0 0.932832169536225 2.3778200110213628 0.7261885613460451 0.743 1.17 0.954 0.0158 1.8559180796146393 3.2294917702674866 2.343095642647573 0.12023862693462391 0.5772357723577236 0.8129496402877698 0.7207342140225103 0.0024880656537697434
4.1 14.0 1.262659352272749 0.0 0.7874706146324536 2.1537491110050015 0.7415847809557232 0.579 1.10 0.801 0.0126 1.5441036224365234 2.988248586654663 2.116262476891279 0.13919110032739335 0.5853658536585366 0.841726618705036 0.7371249341989823 0.002579810522508701
5.1 28.0 1.5156270952688322 0.0 0.6427211454914262 2.0070164766576553 0.7535154802986878 0.492 0.873 0.654 0.00707 1.388529509305954 2.8844720125198364 1.9721064663359098 0.1479808673921665 0.6341463414634146 0.8489208633093526 0.7488030481538115 0.0026704244856744722
6.1 19.0 1.7595618516206741 0.0 0.5494429029058665 1.9305987569193046 0.7583916606552158 0.434 0.759 0.559 0.00506 1.30331951379776 2.8588728308677673 1.8961823422993933 0.1640204908570695 0.6341463414634146 0.8705035971223022 0.7534665647273122 0.002489874311623191
7.1 25.0 1.4427769295871258 0.0 0.6045534722075833 1.8722613112380107 0.7620419924223224 0.387 0.878 0.617 0.0133 1.2187743782997131 2.7544363141059875 1.839658941009215 0.15472823518595868 0.6504065040650406 0.8633093525179856 0.7580956141010536 0.0026535661517514664
8.1 19.0 1.6685513088272677 0.0 0.5215194416577341 1.8317593723121617 0.7698170731707318 0.334 0.766 0.532 0.00911 1.153853327035904 2.7590861916542053 1.7985664733818598 0.1712756041959953 0.6585365853658537 0.8633093525179856 0.7665505226480837 0.0026367611707509815
9.1 18.0 1.8829723190930154 0.0 0.46180368076009604 1.8154827445331547 0.7710961312251011 0.291 0.682 0.471 0.00747 1.1298790872097015 2.805290639400482 1.7807069340986865 0.1895180478263079 0.6585365853658537 0.8633093525179856 0.7681307915340202 0.0025839015989276774
10.1 15.0 1.6265234367714987 0.0 0.5218659590032918 1.7629868083943923 0.778779009312875 0.354 0.766 0.527 0.00834 1.0613996088504791 2.7173500657081604 1.7326254871274744 0.1652186765744772 0.6585365853658537 0.8776978417266187 0.7748612956324835 0.0028352015369536524
11.1 14.0 1.8408417182250156 0.0 0.45691871248547816 1.7543257206885352 0.7795345024793173 0.314 0.673 0.462 0.00626 1.0456430613994598 2.766618013381958 1.7228181561721223 0.18322202988467354 0.6666666666666666 0.8776978417266187 0.7760895812966352 0.002788941645228129
12.1 14.0 2.043977569374773 0.0 0.4089144785215872 1.7558749008716807 0.780585694046389 0.280 0.605 0.413 0.00503 1.0387038588523865 2.8391334414482117 1.7239127060664552 0.2008047864016795 0.6666666666666666 0.8776978417266187 0.7771841760041445 0.0027318149336743973
13.1 15.0 1.757991974759433 0.0 0.4822994713343818 1.6977302142315442 0.7831807724552066 0.280 0.762 0.487 0.00814 1.0397306382656097 2.745948553085327 1.6690030502421516 0.17996819267843558 0.6829268292682927 0.8705035971223022 0.7803280024064372 0.002572930210303661
14.1 12.0 1.9571880714760888 0.0 0.42211071501434266 1.7031038365223343 0.784307919518044 0.249 0.657 0.426 0.00587 1.045839250087738 2.8030064702033997 1.6732679443167788 0.20071899673406862 0.6747967479674797 0.8848920863309353 0.7815844885067555 0.0025173809398721047
15.1 13.0 2.0919127474642463 0.0 0.37656908321056376 1.7165010182393923 0.7856568403813533 0.223 0.591 0.381 0.00455 1.0511932969093323 2.881037414073944 1.6858978154403823 0.22270504780913566 0.6666666666666666 0.8776978417266187 0.7827407063895921 0.0025401070445198117
16.1 16.0 1.8714697217672238 0.0 0.45439358724764106 1.654206970706582 0.7881658088163616 0.249 0.734 0.461 0.00970 1.0000963509082794 2.8169714212417603 1.6249020088996207 0.19074863492012942 0.6666666666666666 0.8705035971223022 0.7847460707392274 0.002521259194399919
17.1 12.0 2.0583846548882625 0.0 0.3964805698617258 1.6682924605492089 0.787942004120281 0.222 0.606 0.402 0.00640 1.0153063833713531 2.892155408859253 1.6378219702414103 0.2112338521605763 0.6747967479674797 0.8776978417266187 0.7846510248247395 0.0024635510421767027
18.1 14.0 2.2464454357201853 0.0 0.35328354031123493 1.6882046698075202 0.7869647371533667 0.198 0.580 0.358 0.00536 1.0339049100875854 2.9716867804527283 1.656413767752903 0.2338306827886131 0.6747967479674797 0.8776978417266187 0.7835230073780697 0.0024593000469424467
