#####################################################################
# Alchemist log file - simulation started at: 2025-04-23T08:37+0000 #
#####################################################################
#
# seed = 0.0, areas = 9, sparsity = 0.5, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 1.80 1.80 1.80 0.00 1.3097054362297058 1.3097054362297058 1.3097054362297058 0.0 0.8372093023255814 0.8372093023255814 0.8372093023255814 0.0
1.1 56.0 0.28234084686379374 0.0 1.7479290941983094 1.3175509858094618 0.8493317990956073 0.355 1.94 1.75 0.0428 0.4612456113100052 1.6636075377464294 1.2954736189650637 0.049227532633731634 0.75 0.9453125 0.8578923120847176 0.0025801132435896534
2.1 22.0 0.49965003040837647 0.0 0.48676320479285945 0.6885357888208495 0.8849557224375539 0.228 0.636 0.479 0.00733 0.3289314806461334 0.9856899678707123 0.6597340466188533 0.029819622947180595 0.8046875 0.953125 0.8904465583471761 0.0013646817438934336
3.1 9.0 0.7041753819327297 0.0 0.2726937372509559 0.5542110516977163 0.9066873923341947 0.177 0.405 0.262 0.00346 0.25755609571933746 0.8608481585979462 0.5304707972598928 0.023297950112955566 0.8515625 0.96875 0.9105098889119602 9.253611726101672E-4
4.1 9.0 0.5594269340788878 0.0 0.2778323766786927 0.5444907890517771 0.9081605072853862 0.144 0.508 0.267 0.00601 0.2503415197134018 0.8573721945285797 0.5206304525158234 0.025794957606193426 0.84375 0.9767441860465116 0.9116292047342193 9.522932948767285E-4
5.1 9.0 0.7492941752260114 0.0 0.2095508835682791 0.49821777876328543 0.9154666415446455 0.108 0.336 0.199 0.00309 0.1825479045510292 0.8284976482391357 0.4753152726750288 0.023410930841115524 0.84375 0.9651162790697675 0.9186046511627907 8.225206768707903E-4
6.1 9.0 0.9280252677422983 0.0 0.17510033407825362 0.4806018074353536 0.9175588348765432 0.0754 0.334 0.166 0.00262 0.16892341524362564 0.8583105504512787 0.45760697073170115 0.02488431112245088 0.84375 0.9767441860465116 0.9208984375 7.810814248536142E-4
7.1 9.0 0.5457893131691732 0.0 0.20387210797110317 0.4747019819455382 0.9179238892477749 0.101 0.334 0.196 0.00260 0.17002534866333008 0.812902420759201 0.452878877254469 0.02338890271578967 0.859375 0.9767441860465116 0.9208335496262459 7.388659812268824E-4
8.1 9.0 0.7514746332610095 0.0 0.16859324123957597 0.4588254440897777 0.9213226519882285 0.0797 0.278 0.161 0.00201 0.14985191076993942 0.8532350659370422 0.43601117156712077 0.024572664066512383 0.84375 0.9767441860465116 0.924249896179402 7.804936035646678E-4
9.1 9.0 0.9341748952865601 0.0 0.1460109459204645 0.45990883027789775 0.9208875026916452 0.0573 0.243 0.139 0.00183 0.1491631269454956 0.8906348645687103 0.4373830240885062 0.026165888796233987 0.84375 0.9767441860465116 0.9236204838039868 8.265486893774404E-4
10.1 9.0 0.5133038314036381 0.0 0.17339264787973088 0.44883798295057115 0.9241898148148149 0.0751 0.272 0.167 0.00168 0.16313569247722626 0.8204468786716461 0.4287020131679518 0.022757255717717948 0.859375 0.9767441860465116 0.9267578125 7.883717935341663E-4
11.1 9.0 0.7402984777718414 0.0 0.14643085135363518 0.4410626953812661 0.9249602982342808 0.0576 0.233 0.141 0.00147 0.1592521369457245 0.907788097858429 0.41828840412199497 0.024488679259005015 0.8515625 0.9767441860465116 0.9279420161960132 7.890987490687969E-4
12.1 9.0 0.9111613546624597 0.0 0.12785518481903957 0.4489945343891044 0.9240978502727535 0.0424 0.205 0.122 0.00132 0.14887790754437447 0.907788097858429 0.42795878296185813 0.026153325046240208 0.8515625 0.96875 0.9264852834302325 7.280424472428663E-4
13.1 9.0 0.5245701663288069 0.0 0.15646786365414675 0.43237003044765676 0.9263128499138674 0.0669 0.235 0.152 0.00131 0.15205423533916473 0.8286826908588409 0.41160537741546116 0.023014074729535337 0.859375 0.9883720930232558 0.9285032963039868 8.204440484176852E-4
14.1 9.0 0.7151501565067856 0.0 0.13233057088304861 0.4280004493754219 0.9260947145061729 0.0512 0.201 0.128 0.00120 0.15259573236107826 0.8799426555633545 0.4056588105990418 0.024635776956254532 0.8515625 0.9767441860465116 0.9288504464285714 7.80229310659215E-4
15.1 9.0 0.8717517050696009 0.0 0.11559034449502503 0.43774012425615466 0.925203667815102 0.0319 0.179 0.111 0.00116 0.14017444476485252 0.9242474436759949 0.41633003743897595 0.026267593342117007 0.8515625 0.9767441860465116 0.9282242784468439 7.391443783279385E-4
16.1 9.0 0.48929908706082237 0.0 0.14405268906072402 0.42017032557891476 0.929735725308642 0.0584 0.208 0.140 0.00114 0.13089703768491745 0.8330713510513306 0.3997825520512249 0.02285355273417306 0.8515625 0.984375 0.9317801339285714 7.714130630724124E-4
17.1 9.0 0.7012473138762109 0.0 0.1207365935832193 0.41752955786607887 0.9300676948751077 0.0429 0.182 0.117 0.00104 0.13469626754522324 0.8867795467376709 0.3954410193754094 0.025067835147710785 0.8515625 0.9883720930232558 0.9328183399086378 7.430378222327692E-4
18.1 9.0 0.8787831049642444 0.0 0.10541418122861596 0.4295741344146706 0.9297104911355155 0.0273 0.170 0.102 0.000951 0.15360064804553986 0.9350771903991699 0.40888369031849187 0.025916436759471525 0.8515625 0.984375 0.9321272840531561 7.430148546862824E-4
19.1 9.0 0.48230635089638796 0.0 0.13384632343893924 0.4108114647966476 0.932628122308355 0.0529 0.188 0.131 0.000965 0.1356951892375946 0.833998829126358 0.3908574058940368 0.02290271198920843 0.859375 0.984375 0.9347779536960132 7.131819409440506E-4
20.1 9.0 0.7048871945819737 0.0 0.1112819667206119 0.41023338841343365 0.9324032577878266 0.0374 0.176 0.109 0.000907 0.13232233002781868 0.8918409645557404 0.3884634336323611 0.025234594284667636 0.859375 0.9767441860465116 0.9349758617109635 7.337190751664429E-4
21.1 9.0 0.8705933785732881 0.0 0.09630944157510789 0.4210152186131404 0.9307198580605799 0.0239 0.164 0.0940 0.000814 0.13146726787090302 0.934851735830307 0.4006067961787007 0.026292224764614135 0.8515625 0.9767441860465116 0.9331687344269103 6.549145508841375E-4
22.1 9.0 0.4726837683974961 0.0 0.1248603479854318 0.4011026064830798 0.9359270698751077 0.0462 0.180 0.123 0.000873 0.13550500571727753 0.8275669515132904 0.3816389431844332 0.022674566240421662 0.859375 0.984375 0.9381196791943521 7.183546225291297E-4
23.1 9.0 0.6846063712864746 0.0 0.10317745320417498 0.40285875393008747 0.9338511385658914 0.0324 0.169 0.101 0.000786 0.13319852948188782 0.8812225759029388 0.38222660433634054 0.024697403791662888 0.859375 0.9767441860465116 0.9361633098006644 7.248985513075683E-4
24.1 9.0 0.8568042352979566 0.0 0.08873831676982762 0.41445626705930927 0.933012803258685 0.0213 0.159 0.0870 0.000793 0.12453848496079445 0.9228225648403168 0.3950616025332628 0.02621500973905173 0.859375 0.9767441860465116 0.935125103820598 6.030724257320556E-4
25.1 9.0 0.46791207072911434 0.0 0.11788919013915315 0.39527916521937756 0.9371097114556418 0.0430 0.173 0.116 0.000823 0.13128920644521713 0.8208450675010681 0.37658725572483875 0.022679433217589223 0.8671875 0.984375 0.9390281094269103 6.44695911124931E-4
26.1 9.0 0.6791649530699222 0.0 0.09619974927536458 0.3961161824495152 0.9355390243683606 0.0301 0.164 0.0949 0.000704 0.1262676753103733 0.8727763295173645 0.37635503900569994 0.02448970261880618 0.8671875 0.9767441860465116 0.9376979080149501 6.676929521007044E-4
27.1 9.0 0.8471335205766891 0.0 0.08212679708695111 0.40855589180172963 0.9336593588501292 0.0196 0.153 0.0808 0.000664 0.1224580891430378 0.9124395847320557 0.39034579338372816 0.025969876110322625 0.859375 0.9767441860465116 0.9360951775332226 5.81043033318922E-4
28.1 9.0 0.4611302925112807 0.0 0.11076061440372569 0.38834161682767265 0.9382878669609531 0.0378 0.169 0.110 0.000771 0.12617731280624866 0.8076529800891876 0.3699163790193519 0.022633364008582825 0.8671875 0.984375 0.9404880865863787 5.903163061436499E-4
29.1 9.0 0.6709266249780301 0.0 0.0896681954031676 0.3910996681424203 0.9362842736147 0.0262 0.159 0.0889 0.000664 0.12040266953408718 0.8537109792232513 0.3721917090837711 0.024033389958522996 0.8671875 0.9767441860465116 0.9386712261212624 6.487844987938538E-4
30.1 9.0 0.841141101202847 0.0 0.07578766503282192 0.40553016068390857 0.9357100559862188 0.0190 0.149 0.0751 0.000634 0.11808062717318535 0.8938449025154114 0.3876804398439292 0.025807948914723062 0.875 0.9767441860465116 0.9378406613372093 6.032155147255963E-4
31.1 9.0 0.4619658881867374 0.0 0.10379767135205321 0.38278208468339325 0.9396611667384439 0.0346 0.165 0.104 0.000741 0.12370437756180763 0.7926917374134064 0.36478835390880704 0.022279619868891147 0.875 0.984375 0.9418117992109635 5.44829460795076E-4
