#####################################################################
# Alchemist log file - simulation started at: 2025-04-23T13:28+0000 #
#####################################################################
#
# seed = 2.0, areas = 3, sparsity = 0.0, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.51 2.51 2.51 0.00 3.5145620107650757 3.5145620107650757 3.5145620107650757 0.0 0.5934959349593496 0.5934959349593496 0.5934959349593496 0.0
1.1 56.0 0.4683658089488745 0.0 2.393097014338882 4.24910128240784 0.589937399673757 1.02 2.56 2.41 0.0435 2.745377480983734 5.206517815589905 4.148026854864189 0.3968003623570798 0.42276422764227645 0.7194244604316546 0.5851224943390235 0.003144409804515793
2.1 54.0 0.8177934644950761 0.0 1.2203732834680487 2.755449312014712 0.6936446777537321 0.938 1.49 1.24 0.0227 2.180337429046631 3.499709963798523 2.7081052756735255 0.12606038211822615 0.5609756097560976 0.7769784172661871 0.6873710091160521 0.0025634216652027117
3.1 26.0 1.1579327666097219 0.0 0.8188973205267556 2.253943537051479 0.7276215612875555 0.619 1.07 0.838 0.0155 1.517825424671173 3.0385619401931763 2.2116405245448862 0.12320176456883439 0.5934959349593496 0.8129496402877698 0.7228335798260347 0.002229881924724691
4.1 16.0 1.3069912671215003 0.0 0.7136432943193034 2.0622842740267515 0.7463561670988413 0.477 1.02 0.729 0.0185 1.444555401802063 3.0063653588294983 2.020846198179892 0.1321879137550993 0.6097560975609756 0.841726618705036 0.742424527277133 0.0022263505586055414
5.1 25.0 1.5420558200114305 0.0 0.5724993713234585 1.9309730347659853 0.7532750222586158 0.390 0.800 0.584 0.00984 1.3304224610328674 2.769957184791565 1.889815330505371 0.1284714444251968 0.6260162601626016 0.8561151079136691 0.7506778549286007 0.0019481432335983857
6.1 18.0 1.7629962619394064 0.0 0.4822608914691955 1.8642289644728105 0.7593872056826084 0.328 0.662 0.492 0.00723 1.252428650856018 2.787347197532654 1.8238399172467845 0.12682953811243 0.6666666666666666 0.8489208633093526 0.7563524093617092 0.0017190938534502563
7.1 16.0 1.441680721524689 0.0 0.5392442788773527 1.8040371675872142 0.7707984019288633 0.290 0.783 0.550 0.0122 1.1888121366500854 2.627985954284668 1.7638396514313561 0.12178853843453698 0.6910569105691057 0.8561151079136691 0.7680691683586929 0.0017793923503747653
8.1 19.0 1.668379588259591 0.0 0.45132009338811735 1.7756414463122685 0.7747773326054603 0.250 0.647 0.461 0.00804 1.1443297863006592 2.6863754987716675 1.7356710327523095 0.12626546601573171 0.6829268292682927 0.8489208633093526 0.7721571871422722 0.001676309683480313
9.1 14.0 1.8879871873392 0.0 0.38988439377431794 1.7693667800890074 0.7725660934666899 0.217 0.656 0.398 0.00682 1.1192165911197662 2.7150185108184814 1.728512637849365 0.1348355076256942 0.697841726618705 0.8633093525179856 0.7702134459679643 0.0016207565143778562
